TRANSACTION_ID,INVESTIGATION_COST,CUSTOMER_SUPPORT_COST,LOST_INTERCHANGE
TXN_@smPHqZ5w9gg,7.99,18.18,2.6
TXN_cDPYRtq5yLs5,-36.63,-46.95,-40.35
TXN_2GbADcNlmGhH,-49.67,-41.79,-37.95
TXN_X4znyaZgh-w@,-40.66,-42.88,-34.29
TXN_dgRYVEWyAvQ1,-47.61,-31.59,-40.73
TXN_UM9gTmcqmJLm,-46.01,-31.64,-40.44
TXN_wLVeNT3HEy_V,-36.78,-47,-46.35
TXN_ryEU-48o872N,-34.9,-49.69,-49.75
TXN_-w94ak2r62pn,-48.65,-43.12,-38.62
TXN_Z46SJC1ZuR2J,-47.18,-43.33,-46.1
TXN_4ak-htwRwW4g,-37.44,-40.66,-42.25
TXN_iiR6V9OV1Wef,-42.32,-30.91,-38.22
TXN_0KC_-trzdbV6,-42.89,-39.34,-49.26
TXN_dTkBw@YjG07i,-41.28,-38.38,-44.61
TXN_X7ejSk-K5vYZ,-43.72,-36.68,-39.32
TXN_3w0qdZHj3QNX,-40.86,-35.53,-44.29
TXN_OSyjUkbT1t-9,-44.05,-40.6,-45.81
TXN_rZyBzd3kMs8C,-45.7,-39.68,-34.29
TXN_9tMCcWC2egjc,-36.66,-47.87,-42.69
TXN_88q6XmMZVtbv,-30.34,-34.57,-47.16
TXN_bXQ2ABuCkHV1,-30.72,-31.55,-42.58
TXN_JyyyqJG_J1Vt,-40.13,-48.92,-49.14
TXN_dxtiNBcsNYqe,-39.93,-37.05,-38.05
TXN_QDdotcBO3D4L,-31.89,-31.77,-31.41
TXN_9RmfAEl4-rw9,-34.2,-36.5,-37.06
TXN_kXKG5yfDhbxx,-49.26,-40.12,-47.95
TXN_PlOWDC1pkLgw,-41.05,-43.34,-30.53
TXN_tEUVzlKTs1Ch,-44.04,-49.31,-30.82
TXN_xm@N3dy2yiWw,-34.41,-31.75,-38.33
TXN_WgqsbMN4TAK7,-47.37,-32.85,-46.06
TXN_wOYDaCrHhDyJ,-36.56,-32.26,-38.71
TXN_jnOXUm4n@z2t,-37.05,-46.51,-32.15
TXN_TBMroS9Ndk0s,-44.68,-45.84,-45.83
TXN_dAhkBg2pwtVk,-47.98,-47.6,-42.5
TXN_DdHvVSh9C4tA,-34.14,-44.46,-30.65
TXN_5AFxbi8nSwXK,-31.34,-40.34,-34.02
TXN_9IqGjmTUO7eq,-39.74,-30.04,-43.45
TXN_udsm2ny7Hxv9,-36,-33.96,-33.74
TXN_NSpk3qgJMr6c,11.76,24.59,3.92
TXN_6Yf1yJ-@zbzZ,-35.11,-35.87,-41.98
TXN_s39EP2H1XMCw,-37.73,-31.61,-35.84
TXN_L_QrkP0mCwPI,-38.74,-49.1,-31.46
TXN_DaXTYObRtvVX,-34.77,-33.31,-41.26
TXN_PltJSmVGBpea,-45.98,-46.64,-33.67
TXN_W8Ko6I@QFJq5,11.19,7.95,1.24
TXN_JP-4qFDNjTZK,-42.43,-42.41,-46.89
TXN_K0rpLGYTcP6c,-37.96,-30.56,-36.73
TXN_9NwPP_YaEna0,-36.09,-30.17,-44.59
TXN_OZ9n9V74awWs,-39.02,-39.19,-44.35
TXN_Z6y6SCPizvx7,-49.36,-30.4,-42.05
TXN_eVtlINcAZrul,7.5,17.36,2.43
TXN_uaTIuPmnJalH,-38.18,-42.8,-33.25
TXN_nevxOiUQ9qUs,-34.45,-36.76,-46.29
TXN_ecaRbm_RY6Og,-37.19,-32.61,-37
TXN_fhWZoexpmLqp,-48.36,-36.12,-32.3
TXN_I7OBdyi0dmv@,7.84,5.27,0.57
TXN_JIJBf170F8Ul,-39.22,-30.16,-34.3
TXN_slIVlrMy1q_-,-30.81,-39.62,-42.02
TXN_KfaRohwRn3gu,-48.33,-41.63,-36.17
TXN_Ijb@1H1Z1NB4,-34.07,-37.26,-31.6
TXN_QrT3GoCbP7mJ,-43.71,-41.39,-32.77
TXN_IOM-EyfPWZCi,-32.55,-47.09,-49.7
TXN_ILr1OuoqVFY9,-39.98,-30.36,-47.4
TXN_Uh@ElB-RXvFX,-36.44,-45.88,-32.17
TXN_hG3O275XXamD,-42.66,-33.76,-48.67
TXN_pespJIAhch@z,-30.53,-36.86,-39.56
TXN_NaDqbpgh2P4n,10.39,10.58,3.23
TXN_aaq7Uu@Wyy-v,-30.08,-30.44,-33.1
TXN_F6Ry5xJw@W7P,-39.75,-33.72,-48.16
TXN_gBRx6iVdTLYl,-38.25,-37.18,-49.5
TXN_2P3-KMn2oLJQ,-36.6,-39.69,-43.09
TXN_zFaVJeXVSmrW,-32.65,-39.72,-40.09
TXN_ty@uxd809ssg,16.32,19.48,6.79
TXN_5a7jadZQ3LtB,-44.15,-37.13,-38.78
TXN_DDrOf1ly8qtB,-45.3,-32.51,-32.02
TXN_7vs@P3WPrZFp,-30.14,-42.86,-36.92
TXN_FKjfzkmrYKTg,-46.17,-46.45,-49.58
TXN_jRYva3yws@_t,-46.89,-42.89,-43.94
TXN_snHst@2BD41S,-41.25,-40.82,-47.64
TXN_kaId0F3JZAtq,-45.57,-38.52,-49.04
TXN_TDNvQr5uIMeC,-36.82,-39.86,-38.19
TXN_Ktj@9wNYpztu,-41.3,-35.78,-34.01
TXN_ybRQA@LPlswu,-44.87,-38.84,-34.98
TXN_doXQsq5dJ@zW,-43.01,-49.02,-43.84
TXN_ZcixczcyCaYN,-47.84,-49.75,-40.74
TXN_t5qwm9851owC,-33.94,-35.67,-33.5
TXN_uRXz7_iJMLVa,-44.75,-33.93,-49.37
TXN_6x7WwgHI0Hoi,-40.54,-32.85,-49.95
TXN_5FSqhgtUR-_G,-36.4,-37.67,-33.85
TXN_vurmJC1NV11C,-30.36,-48.14,-31.22
TXN_8gL-4MVFO314,-48.85,-43.38,-32.36
TXN_C-_-Goil8JVA,-39.28,-31.84,-47.09
TXN_43aYive4DTRp,-40.2,-32.09,-42.74
TXN_37bmefa2oaq_,-38.42,-38.69,-36.17
TXN_qk2bws3Oq0Xo,-42.98,-32.37,-47.09
TXN_cboidg1mMcPm,6.16,15.07,1.96
TXN_HLQ@UtZeZfSQ,-43.02,-33.38,-40.58
TXN_D5t8N_l7lNt9,-30.57,-30.42,-42.25
TXN_QT1QKz3-F8mK,-39.05,-41.5,-31.34
TXN_YmFyUE0AMo3V,-40.51,-48.18,-44.31
TXN_Huyf8nZ4k2JO,-34.73,-32.47,-48.81
TXN_NYdvXsdgdq__,-40.66,-38.2,-35.54
TXN_Tgs1LQeHWPqx,-43.74,-33.5,-43.67
TXN_dzUZo9HPnwdB,-42.24,-45.6,-31.68
TXN_oHZSlYf4krLJ,-45.42,-42.01,-45.95
TXN_t4owR_J5lxMR,-36.95,-41.04,-32.38
TXN_I6T44QoaGw9@,-46.15,-44.06,-41.74
TXN_2g6Pd5qbWPFg,-31.09,-49.89,-30.56
TXN_BZOVLNfgGoFz,-36.76,-42.15,-30.91
TXN_Z7S7wHFUiK0M,2.92,9.57,0.82
TXN_BGgXXIaPfH0S,-39.22,-41.51,-36.92
TXN_cBeoI1nZMAxM,-38.88,-34.13,-41.28
TXN_iuv4FRqcK0sA,-37.54,-46.13,-49.5
TXN_zfM9DWLtT4Os,-38.42,-30.64,-33.26
TXN_dyyTS5O@iyIo,-41.52,-32.08,-32.8
TXN_cJQ_q7Qq1T@M,-47.62,-45.78,-39.42
TXN_85@iG92fnMZU,-35.9,-45.43,-33.26
TXN_VncHrKhybvcI,-33.82,-34.68,-31.07
TXN_boO7JkAlpcgp,-45.12,-37.85,-45.64
TXN_2NJbSWvsVKx1,-38.14,-44.24,-30.7
TXN_o7Ze3WL89pxa,-42.43,-48.43,-37.36
TXN_OQuGi9kn6aYD,-32.71,-31.98,-46.21
TXN_GWeZzZpf-gtc,-37.68,-44.01,-30.78
TXN_pyfA1czzq6E3,-32.44,-36.8,-46.52
TXN_gPxdQXJnNceY,-40.02,-44.22,-34.45
TXN_@Bp4oPgQQ9Nc,-47.97,-33.12,-37.29
TXN_uJ_TDmxR1fkr,-31.02,-49.95,-43.49
TXN_WpTdAcxnM9br,-40.22,-44.23,-48.42
TXN_v_ZEr_yPxJon,-38.88,-36.6,-31.29
TXN_v7KBCtRYYHUH,-40.72,-45.64,-35.53
TXN_hJVs_xMDcE-U,-35.85,-30.24,-41.49
TXN_aAj0WynwK6co,-43.87,-34.04,-35.82
TXN_Ww_0z1rjnIQe,-33.55,-39.79,-44.28
TXN_@GHtdB3izz@d,-44.2,-30.89,-36.82
TXN_V6rwo_NI9giP,-48.01,-33.31,-47.03
TXN_pwsl2N18L0vI,-33.93,-33.77,-44.15
TXN_wzJggDtI4MFe,11.72,24.52,3.9
TXN_9nWeOjBsCaHN,-34.62,-35.94,-30.27
TXN_tUEwY_56FbCs,-40.06,-39.37,-48.48
TXN_tJaI@mdIEOUX,-40.28,-44.36,-40.67
TXN_s0gMwlqGg92k,7.62,17.55,2.47
TXN_@j@8NsairrJc,-43.14,-39.59,-42.74
TXN_Xocm0ASdS5Vx,-30.27,-46.74,-40.14
TXN_nh2JgWkCkFXu,-32,-37.16,-35.5
TXN_oFpyATl1pQp8,-38.33,-30.52,-38.01
TXN_ndnULouSo-Yl,2.83,9.42,0.79
TXN_93xlSZqopa93,-46.63,-34.47,-43.88
TXN_uVsn2K9WtExk,-36.87,-42.87,-37.15
TXN_Ubvpm_b-aeho,-48.18,-40.8,-34.18
TXN_Pput8_IVTLlO,-37.84,-44.07,-42.6
TXN_IpLdVjbipAIY,-41.14,-43.34,-36.91
TXN_Y-BNKDW@z8Ui,-32.25,-41.74,-44.31
TXN_NakLOA6EA5OC,-35.67,-48.69,-49.94
TXN_Jg9zM80jB0aq,-34.89,-40.8,-37.04
TXN_6UsxRX1Ra1pV,-48.94,-42.48,-36.49
TXN_rc-0iAzSVZVe,-35.39,-38.2,-34.98
TXN_2jXb2ExmiztS,-42.05,-40.1,-45.38
TXN_ArjTS4c-oTz@,-31.98,-49.01,-34.32
TXN_L@@QuZNDS_AM,-40.56,-43.2,-45.22
TXN_Uz2Xv8m7Vtov,-30.22,-30.73,-39.36
TXN_3EXF2q-MbVbv,-35.62,-31.7,-34.06
TXN_kahzIU3-OAge,-45.91,-49.75,-44.57
TXN_-xeNmXrIUd6J,10.44,22.34,3.45
TXN_ODn5mYzOS67W,-37.6,-30.88,-47.07
TXN_lu3suCDTDjue,-39.7,-35.3,-31.35
TXN_ODYt12CslP4T,-37.14,-32.73,-36
TXN_9qDcDRbV65zn,-38.9,-44.91,-36.8
TXN_Wlck28qnG3rX,-40.15,-30.52,-41.95
TXN_ItxpNowjvCz3,-43.19,-39.28,-42.49
TXN_ZqR8I@AGOCvr,-31.84,-41.86,-33.22
TXN_5F0KSprp0EhC,-35.92,-40.45,-39.3
TXN_XU5r_PC5MtMO,-41.16,-34.74,-38.38
TXN_zEw4Sw8ElKC_,-38.52,-37.83,-39.49
TXN_6h6bhAiZkOi7,-36.94,-40.66,-30.21
TXN_BuQKqj1IV3uc,-37.55,-46.95,-34.89
TXN_Zu1YzHsWOdcL,-30.53,-44.56,-36.97
TXN_FvC6wU_mJWqh,11.41,23.99,3.79
TXN_1a7uCJ1CqLsI,-48.28,-42.9,-40.4
TXN_4T5ski5mKA@g,-32.13,-46,-30.47
TXN_4Q4aXkn6U5YJ,-45.51,-34.34,-42.91
TXN_32bR8BzLN_Fe,12.08,13.11,4.25
TXN_8Ern7MMSvbdv,7.37,17.13,2.38
TXN_1fkkDySJOREo,-40.47,-43.82,-42.64
TXN_kQp2OGn3XHlR,-45.51,-42.46,-33.16
TXN_ys3eOs_XKtqk,-48.2,-46.87,-37.52
TXN_fWPOSEJLs2FB,-45.97,-37.58,-34.02
TXN_uQUxQ6RmQVbw,-40.55,-32.2,-41.53
TXN_k1LZ-PtXOItU,-39.62,-44.7,-46.62
TXN_64rMaT3O-Fkt,-40.86,-33.05,-45.34
TXN_xsI2xL_KNvHg,5.72,14.33,1.8
TXN_pmv9oPL20A2N,-46.09,-36.88,-31.67
TXN_5qzCsvOzb_-f,-40.72,-32.71,-39.68
TXN_8VZyLb9oKQiU,-35.05,-46.1,-49.64
TXN_OYSBqA2jmJKf,-48.59,-31.94,-44.83
TXN_UPDD@Eb0F0OI,-37.64,-46.47,-46.79
TXN_uk@EC5Pf_UE6,-32.35,-45.66,-42.15
TXN_jynbq3gmuZ6p,-35.41,-30.7,-48.03
TXN_qk0VsYInbskm,-33.29,-49.59,-33.23
TXN_J_56P0BgGxOl,-47.11,-40.93,-33.38
TXN_Ac2owd78313-,-30.31,-41,-36.26
TXN_MPjdQwNJQBnM,-32.86,-34.09,-47.45
TXN_Sa0YxLFmVZCR,6.22,15.17,1.98
TXN_-rY8uA0hB-Wv,-33.7,-42.28,-43.85
TXN_yBbEQIiULYPy,-36.49,-40.48,-38.97
TXN_gvqcxY@9WzgV,-36.74,-42.72,-33.62
TXN_ee3Th6MKMmaU,-49.11,-33.29,-47.42
TXN_BaYq2XwhHuJ-,-38.8,-48.13,-41.72
TXN_zAYGGkHn53zE,-49.6,-44.93,-49.8
TXN_PSKkHm25g7G4,-32.3,-38.81,-43.04
TXN_K4VqHy32wmqt,-44.49,-40.41,-31.11
TXN_vJYNDTew-qRi,-49.63,-34.37,-32.02
TXN_ZlvLg27w2irq,-42.97,-41.04,-47.5
TXN_sYuPZ3IkZzK8,-37.17,-49.78,-44.96
TXN_k0aINYluhD27,-44.53,-33.99,-44.57
TXN_QqSjNI7zoQrx,-49.41,-43.53,-49.1
TXN_HQqeMY5jQhXp,-48.63,-30.96,-35.04
TXN_-n05qtTShg3b,-40.16,-36.32,-45.61
TXN_G7e_g3Dyorb@,-42.69,-34.84,-36.06
TXN_4rvvfKYAs-9A,-30.47,-40.44,-36.19
TXN_2dsH6IvTF0q4,-31.08,-38.98,-39.38
TXN_Bhvvp9ETyNGT,-49.58,-46.66,-37.86
TXN_f1eKKrw--wIB,-48.07,-44.87,-47.41
TXN_nZTpFOBhpWyf,-48.77,-36.39,-36.73
TXN_f@8Nv3U_M3bd,-40.18,-35.45,-46.29
TXN_XMUo9A8--FGY,-47.17,-44.25,-32.09
TXN_m5BLwcHBl7Ud,-46.02,-38.15,-34.35
TXN_-IzJO5OR7cvG,-39.11,-34.38,-38.38
TXN_HNe51ByG6JHP,-47.08,-43.81,-40.19
TXN_w2InJ3kR@Vcl,-48.17,-48.59,-36.24
TXN_VmzNanP3@r@_,-40.89,-32.61,-38.68
TXN_G3r7oZkBi5iY,-41.65,-35.14,-30.08
TXN_1u5diV9pIsr5,-44.68,-37.46,-39.26
TXN_T3wy5HcVzqvM,2.05,8.09,0.52
TXN_quLrSHid-QHO,-46.28,-30.63,-43.59
TXN_Osa@5HBxDeL3,-49.14,-46.13,-47.42
TXN_kLogQh282qCw,-47.02,-42.77,-47.98
TXN_ngR9oJSzL2VC,-42.56,-40.97,-30.78
TXN_3wUi4ynb45b-,-35.29,-35.23,-32.28
TXN_NPhmWs3LLX5v,-46.2,-36.02,-48.06
TXN_p9uPZ6@XxXl4,-33.08,-32.32,-35.15
TXN_h5zXj5xmlxdx,-37.25,-33.93,-38.52
TXN_ivQyKsju48wD,-48.43,-43.16,-41.35
TXN_uH@bcJwA4u4h,-34.34,-41.11,-41.38
TXN_ptQTaEQ2Mrvl,-30.81,-35.36,-30.49
TXN_F4_MwThbHRbB,-46.02,-36,-31.53
TXN_p@BcwpppMJf4,-40.88,-44.55,-44.47
TXN_TtGuUR5RZ2zd,-35.3,-41.43,-39.38
TXN_XNHUG8XuaqKU,-37.19,-41.15,-40.65
TXN__PQdBn9hQYJ0,-39.47,-39.09,-47.42
TXN_JH4nb8U3_9dj,-33.05,-43.88,-44.71
TXN_rhoce0uSBJ-2,7.37,17.14,2.38
TXN_uS12sB1PaTys,-31.87,-47.11,-42.55
TXN_RQXNtNJ2jdb3,-37.37,-43.18,-37.12
TXN_-igbdEsPCf9j,-47.99,-41.98,-39.41
TXN_PSbez5kOA@KR,-46.82,-49.52,-30.27
TXN_e281WxLweSTf,-43.44,-38.61,-37.26
TXN_ECKW95zmJoYu,-34.54,-32.85,-46.35
TXN_gVmLT_PiBu-q,-30.55,-40.58,-41.75
TXN_eXcz1-RCuF2H,-46.51,-33.75,-31.37
TXN_czqVR3l5xODs,-47.47,-43.16,-46.85
TXN_8C@01CsGut0i,-31.52,-45.35,-44.84
TXN_vuK7qzqhOgPq,-31.34,-30.16,-30.63
TXN_1MHNDebRhbro,-33.78,-38.53,-46.47
TXN_BRsjw1oBz7Jb,-31.41,-39.32,-42.25
TXN_VgM-4i89PYiZ,-34.19,-40.59,-33.87
TXN_NsMhqABmFNkk,-35.82,-43.67,-47.76
TXN_tpgFL@ZFvQGJ,11.31,23.82,3.76
TXN_Ouj_KT5nHd0q,-36.1,-37.67,-44.67
TXN_tLiKBjuC6yMJ,-34.12,-49.15,-43.52
TXN_jsemVkhbbze_,-47.49,-37.94,-32.93
TXN_D_ronUiq6hti,-34.69,-39.76,-45.38
TXN_q1AW@Pdn9_VA,-46.35,-44.13,-34.91
TXN_nLGmeqIBeMSD,-34.46,-39.85,-37.83
TXN_Vvge2A8brNut,-34.12,-43.34,-44.87
TXN_pWzXUWMnCDBm,-35.92,-37.07,-34.07
TXN_hB9G745ETk8W,-48,-47.05,-46.2
TXN_Ic6SPyoI0Xl4,-38.62,-47.39,-49.38
TXN_kupHDdCjIdNi,-41.6,-41.33,-49.26
TXN_4b5vgrS4GywK,-38.57,-33.38,-31.9
TXN_RdVE9UJQlqAb,-41.22,-45.19,-49.12
TXN_WAK_ybQ9yIWX,-43.3,-30.91,-38.72
TXN_uOMUmtC0Emn8,-46.81,-31.45,-41.87
TXN_w0acxNCKUS2@,-49.92,-33.04,-40.8
TXN_ROIFK8YYJymZ,-34.7,-34.1,-32.73
TXN_FkToXCvf6UAk,-35.85,-36.85,-30
TXN_N5i@Iy21K86K,-30.24,-37.89,-43.87
TXN_dOvxcwWcdV7P,-49.4,-48.16,-35.46
TXN_@@CzC@owaqPk,-46.87,-37.04,-36.45
TXN_bJwK4t4t3VL4,-41.71,-47.66,-48.69
TXN_VA0iTpdG3Vu@,-32.01,-39.46,-34.15
TXN_QEwHCN14sR3@,-33.55,-41.6,-37.6
TXN_HjwP--4pHdF_,-34.35,-42.24,-41.1
TXN_8kxQXEzxHhbi,-43.96,-47.45,-33.73
TXN_HdxyCnv2wVG_,-45.63,-44.96,-47.95
TXN_n7nvf9F3myK2,-35.05,-40.57,-31.64
TXN_leOeznxRLaxF,-37.88,-35.26,-42.21
TXN_hadI4a0Srk2S,-46.02,-43.69,-44.07
TXN_UKusjDHr9PVd,-47.27,-41.02,-30.13
TXN_Swy943VQLwJj,7.59,17.5,2.46
TXN_bKU-8yec5Zi9,-37.42,-43.21,-36.73
TXN_plrnh2s03b1c,-49.23,-34.11,-36.9
TXN_K0SmtH5z4c-Z,-30.99,-31.58,-37.59
TXN_KkKL7pSzucGT,-30.5,-49.06,-35.41
TXN_qJSVfc_iiKFI,-43.68,-46.84,-42.62
TXN_w3tuOwd8qfPI,-37.8,-37.43,-42.23
TXN_jgalCkliTozu,-49.3,-49.03,-43.86
TXN_TDD6uyGGuhxt,-35.94,-31.56,-37.57
TXN_zyv7l9gAcagv,-34.45,-46.6,-39.52
TXN_eMjL19C7092r,-40.14,-47.06,-33.72
TXN_6yBUMPUgnFIM,-41.54,-39.96,-44.05
TXN_Si8KkN4IZ0Kj,-35.67,-35.34,-39.57
TXN_zyM0qyE@HJHb,-48.73,-35.78,-46.96
TXN_9aLkVB8hvV0f,-44.61,-42.55,-38.4
TXN_g4FEb9_rSmHA,-32.35,-30.93,-33.51
TXN_Chc2nGBv3yUd,-41.38,-37.17,-49.45
TXN_2iaGbI1IdQ56,-39.64,-47.68,-42.03
TXN_zTB0jKS93NNq,-47.95,-31.88,-34.45
TXN_Rm_2hvefx-iG,15.81,11.65,2.16
TXN_w5-wxvdOCcBo,19.38,24.08,8.63
TXN_8K48qbDSODWr,-43.04,-47.6,-37.89
TXN_gqZ4m8cvr_lG,-34.52,-49.13,-38.39
TXN_2YAKpsGVdgo2,-30.33,-48.13,-32.23
TXN_E@HVc8_2h3Tx,-36.36,-39.74,-40.38
TXN_bjIS7@EWWIew,-33.28,-40.97,-36.49
TXN_kiHLz4Me7Hip,-42.86,-49.19,-42.04
TXN_bZ1I6kt1gRL@,-49.55,-43.87,-30.18
TXN_ceqYNKXs2kmg,-49.22,-42.88,-39.86
TXN_QxjIdTcoMUbC,-41.75,-43.47,-32.42
TXN_bc6b8rO73XFA,-48.59,-43.14,-36.63
TXN_PVqFnjFhlDip,-33.06,-42.93,-45.3
TXN_5s_fVMD-F0Z0,-46.06,-48.91,-47.67
TXN_iGrhroY1eIK-,-47.4,-42.4,-30.93
TXN_d1jzjABFEv4y,-42.4,-36.94,-41.22
TXN_VLEwcNXlDNwE,6.15,15.06,1.95
TXN_mwVOkE7vRz7_,-49.37,-46.82,-40.58
TXN_sg67DMtygtTd,-46.08,-42.99,-38.09
TXN_47cyMwKAKJ57,-45.68,-35.07,-42.4
TXN_WvSLSfZt9E@7,-49.75,-43.88,-42.45
TXN_C8EbzKrgjd-k,-43.7,-32.48,-40.37
TXN_2T8qL-qJo0ZK,-32.63,-49.01,-47.43
TXN_z-tQ9818lS_U,-34.61,-45.07,-30.99
TXN_eIMLFC2tQuDF,-38.44,-49.5,-34.77
TXN_096PhjANqtXl,-39.42,-37.62,-38.71
TXN_hG-vBPGLEcQY,-44.45,-34.47,-47.79
TXN_cPS4tJXAZxrH,-37.31,-31.68,-36.41
TXN_Ho4X1I@F6RiU,-39.69,-39.49,-44.43
TXN_Z-C9xASYZbid,10.39,7.31,1.08
TXN_ay9Pwx1GBcC_,-42.64,-48.91,-42.68
TXN_9r-fkepyGyzy,-32.74,-41.3,-47.94
TXN_b0PnJgDeaMT_,-41.17,-38.3,-41.11
TXN_IZQgeimXgS@X,-34.59,-48.45,-34.17
TXN_UvDUdhinBj5e,-46.42,-49.8,-42.31
TXN_j-8eojWHVOVL,-43.32,-49.65,-43.36
TXN_ltiKt4@HZrOn,-35.3,-38.19,-34.29
TXN_79DzfsT-EMBl,-30.62,-41.11,-33.95
TXN_qeiHuE-Hh1N0,-40.89,-48.22,-36.75
TXN_EzKwNfdUIMCg,-49.92,-33.19,-38.3
TXN_xBS1tW-11Cs1,-31.38,-49.45,-39.75
TXN_xXW1q2mBfnFR,-37.77,-32.32,-46.53
TXN_j3pE_8A8SiqC,-47.56,-39.14,-48.69
TXN_zhMA_FZn5CyC,-40.09,-32.76,-31.27
TXN_78NeWOONO9Am,-34.2,-30.63,-48.04
TXN_SoiL35VJiBxC,-49.64,-42.89,-49.01
TXN_vvj8K4ePSZT2,-31.32,-34.12,-41.12
TXN_5wcZY7KjTfi0,-33.53,-30.49,-37.77
TXN_RSbNG5Ti12c1,-43.54,-34.7,-44.26
TXN_pqZ@67WCuD33,-46.87,-31.85,-46.93
TXN_gW1aX6bV__27,-46.7,-46.01,-41.65
TXN_ASs9ORsWNKZ3,3.7,10.89,1.1
TXN_I7RpxClwZQTs,-45.88,-48.56,-45.86
TXN_cX0ylX28U_hO,-37.23,-39.38,-47.86
TXN_r2NEcJQymIv3,-40.27,-42.96,-31.76
TXN_Xl1mvytFMsMr,-40.61,-40.26,-48.84
TXN_sPa7euQVot@J,-48.23,-33.6,-46.09
TXN_-VWtL1Jyto_w,-31.63,-36.43,-41.87
TXN_IywIHjnZ_ySZ,-47.72,-35.61,-49.93
TXN_YcwgD60lmDq9,-31.65,-31.07,-37.64
TXN_Lr9k4dYiVdGk,-32.39,-30.79,-39.98
TXN_JAOLelEfK0xo,-30.26,-32.81,-40.93
TXN_RCZNq7mM4J2v,-43.64,-49.45,-46.22
TXN_gbEoMi4tNXYh,-45.62,-46.21,-47.1
TXN_9pbhCEhZz5ak,-43.45,-36.52,-43.33
TXN_OoSgwAzPWrBe,-45.83,-40.85,-45.04
TXN_sW5s564u1Uyk,-39.29,-48.72,-34.52
TXN_IFj3tBlAzyk7,-44.14,-49.42,-42.35
TXN_NiLz_qJ@Bisu,-41.65,-46.26,-48.96
TXN_10dZGK3upke0,-33.93,-44.9,-35.68
TXN_f3vjconSjQsc,-32.04,-44.23,-34.81
TXN_MxGiSqL1pJh7,-40.7,-32.89,-36.16
TXN_weAvPKnjcy3y,-38.59,-32.02,-36.82
TXN_RCjlGI0LF9wl,-30.16,-32.61,-40.05
TXN_wSSpiry9Qpt_,-41.32,-43.1,-43.88
TXN_e4fpDIQe3xCa,-42.68,-32.9,-37.67
TXN_bjbhl8-xcI2p,-34.81,-43.64,-33.7
TXN_-Av2Cn3ZTZ-P,-39.74,-32.59,-49.18
TXN_zXPhxNOrfWZm,-38.3,-35.54,-46.47
TXN_Xm7FyDHc4iW7,-44.15,-49.74,-31.37
TXN_a1wzgTj4xa5B,-47.59,-49.98,-35.02
TXN_rMpy8ZZsJRna,7.12,4.7,0.42
TXN_XmNMwr29BIqX,-44.22,-48.12,-32.14
TXN_0VMpSiW84Fjr,-39.57,-38.52,-33.03
TXN_FziM6INhDPqy,-48.49,-41.58,-36.94
TXN_pqj_R@bHaIgP,-43.16,-34.49,-33.07
TXN_ex-4M5km74Eo,-37.11,-38.1,-44.58
TXN_So9f39@5qwHk,-42.73,-49.76,-48.34
TXN_4ro1lnySMJNf,-46.21,-45.24,-41.76
TXN_bodLHdHOexte,-31.82,-38.23,-41.41
TXN_gzdyJfJVKgv@,-40.7,-49.48,-37.55
TXN_n-x2D9e4DLKL,-34.48,-34.32,-34.29
TXN_pdW_yee@GS_M,-37.01,-35.42,-39.72
TXN_eljkAUA8Cd6g,-42.47,-35.37,-31.51
TXN_bToP0IQOu7Kr,-49.93,-44.23,-43.47
TXN_xhOGKw1rPrcg,-38.39,-39.71,-43.26
TXN_kG9D68J@WtDY,-47.48,-46.89,-34.56
TXN_UbskZ3UmeuZV,-42.11,-40.35,-45.4
TXN_VKBS-iU0U6nS,-36.59,-36.62,-36.99
TXN_0lCM10vA7P9i,-48.49,-38.74,-34
TXN_U_-8E6xEXbs6,-38.35,-34.66,-32.28
TXN_F@NJNLduQZk@,-41.57,-39.95,-48.03
TXN_sKgH@Vr2g-Bg,-36.61,-38.38,-48.4
TXN_mU0z0GaUYND@,-45.37,-31,-36.11
TXN_zaa-Ppluh0Vs,-38.26,-32.13,-41.03
TXN_9qGmW8l41R3X,-35.77,-49.61,-48.55
TXN_RHDQXULJ@7pV,-41.27,-45.76,-36.54
TXN_wbhQrFG3mdwi,-48.59,-33.34,-48.07
TXN_Wg6Mnqj0hRjR,-30.3,-40.08,-49.39
TXN_YT9U_x9SliLO,-32.83,-42.1,-43.12
TXN_6MIovu2jegeh,-39.27,-46.8,-44.98
TXN_wJWYArXRZuVw,-47.04,-42.08,-40.54
TXN_f34Hb6U3xjpF,-47.13,-38.34,-43.71
TXN_6VQ2GYtlaGTd,-36.05,-46.11,-32.86
TXN_OKbT0IBOKnrx,-45.31,-34.27,-30.04
TXN_41tEYUOkqAmC,-48.94,-40.69,-44.79
TXN_KRQOrI5tUFky,-46.05,-45.74,-38.06
TXN_oq1SKKnyqHNp,-30.2,-38.14,-33.91
TXN_aDFbzm@j-S2g,-31.18,-30.04,-30.08
TXN_VUvGHul94sdl,-40.76,-45.58,-47.22
TXN__WqezH@Ul@is,-40.1,-49.06,-32.39
TXN_VShvWi4lAXkU,-32.17,-39.15,-48.01
TXN_YaAYSKNNLwjN,-36.2,-36.3,-42.73
TXN_l2kdA@h4ZVgs,-47.98,-41.35,-35.87
TXN_@bspgg7BU_AU,-43.41,-31.01,-42.52
TXN_ic7aMinuuCPe,7.82,17.89,2.54
TXN_9GJCbvQ5KYxP,-45.88,-34.69,-30.23
