TRANSACTION_ID,RANDOM_VALUE
TXN_f-qLzJIi@Ut7,0.062672672
TXN_vnLCg9-Ke4cl,0.051050894
TXN_UBELKSM41YCi,0.508162921
TXN_K91rWnM_OgEv,0.244380565
TXN_9P30ocZAhu-z,0.121568108
TXN_lVOCobkU0oqO,0.422558815
TXN_kbZrJ9_syUFi,0.51192966
TXN_wZcwlzhfLrfR,0.642675877
TXN_zuim8KoDhu_H,0.956443273
TXN_PtS@UWHRD4MZ,0.168002201
TXN_Lu1jPbq-TwbV,0.135285226
TXN_7ByzKrzykGAi,0.012680317
TXN_JTmVDfeq34hc,0.092593182
TXN_1Y6c_9FP2aYJ,0.638598417
TXN_OgXLcPod4naa,0.466673475
TXN_e4dx_-@nxuRE,0.077334607
TXN_@1VfrV1VSxgP,0.157473871
TXN_oKG0Q5xb032n,0.082645576
TXN__UEulDw8UrOo,0.753709454
TXN_UG7mgjlDyz@g,0.097221974
TXN_d-XX9uOp@y_Z,0.027929397
TXN_z1fqYbV_YDVZ,0.510606451
TXN_ENUacvX4Lxkw,0.087416589
TXN_o1ssrQeMQB3p,0.771086724
TXN_94WkwJrE5Lq1,0.454250558
TXN_wbXDkMxaqwSo,0.394675059
TXN_OuJ-sXsEok8s,0.705376337
TXN_CfQmFkSKPY_O,0.233100091
TXN_CBCjW6A@cD4P,0.623667149
TXN_Gu0QK81rNntt,0.905879179
TXN_7Y81zOGjct5K,0.219915462
TXN_w3V_aAkqyPCm,0.700976579
TXN_MWVqcjPhG0UM,0.416660732
TXN_BhjB9QeoC1eJ,0.138491271
TXN_FAItWaEPLbMB,0.89404208
TXN_WGhRCiRRHYo9,0.264442413
TXN_TLxDxeKJjZ1g,0.447726835
TXN_dmRWKIlhuTVP,0.701712727
TXN_U61QTaguF4xC,0.854484591
TXN_eSnS2U-9lTaU,0.149124346
TXN_zTA5OWQS9xQE,0.393479277
TXN_srWsAjALmDqd,0.681516634
TXN_P8ZXmJInGwwY,0.521784962
TXN_3QUuQ31kyOlx,0.326065975
TXN_STbHH3@DqMmt,0.030121485
TXN_-ciVj@@MTKC9,0.945842656
TXN_amD6j-_EJcly,0.934314599
TXN_RRuVXxq5EK@K,0.742160866
TXN_BvQfO1ALFNb_,0.677635477
TXN_P4cmsNV@9VME,0.929784488
TXN_S9AlLqPaB1tc,0.794196023
TXN_jVWlVUQob337,0.320091379
TXN_zN6x8cxdRDi5,0.741201573
TXN_TRdRnxh5w-Bi,0.991962506
TXN_VRGjTBpcclVe,0.330468732
TXN_e3da2-Beoqz6,0.903551487
TXN_ggCuh7izpdgj,0.506589374
TXN_xOc6c0dTgMN7,0.644166903
TXN_xy@SXbT-caWn,0.123554532
TXN_tghnWAS36EpP,0.25562027
TXN_z9N_Hv_6nDZX,0.441357414
TXN_k3SqMGMBR6Aj,0.206908882
TXN_VYX9Y38aFzmS,0.985942376
TXN_-2rMTGIT2YF6,0.367362394
TXN_GPik4Sc-W-H7,0.497045286
TXN_UWilgsUMVGLi,0.663287101
TXN_vMcItnQNBlwa,0.388269988
TXN_2U0-XTcAuSVN,0.092254324
TXN_n@_E7d_L-JyO,0.284335593
TXN_-o8qkoEUAKOg,0.42149176
TXN_N@jjNQysRT59,0.024299876
TXN_VX_eZo@9YIjt,0.379635892
TXN_dhYA9B0FDdX8,0.665262484
TXN_g2@93oldVB-Q,0.948826644
TXN_zpqkd0MsYpXQ,0.695122087
TXN_SKCIY0KujQID,0.619060755
TXN_dyndv3nU8teh,0.83548965
TXN_q82zAIs3-eZt,0.57125329
TXN_fG@M2hOVv8OT,0.683833347
TXN_lq5lRf4@JWLe,0.349948143
TXN_Qplz7X_ZQavE,0.736109664
TXN_8JNg1SgrU1Dv,0.546032807
TXN_xzR_EpUcXYBD,0.511684142
TXN_mKt7jzr_f5H@,0.577045973
TXN_H1-dtu_rH2Dp,0.608388117
TXN_bfzDPjFc6sad,0.863336796
TXN_YISU2HqU-Z5N,0.17319974
TXN_BqQdHFWVIvE6,0.266258231
TXN_hFkhCmUVv4ym,0.769638006
TXN_mKZsVFgshdmG,0.424524229
TXN_zX0DFfW3KhGl,0.67997006
TXN_osMFFgk4Yndr,0.808948124
TXN_H2VTttS-yfmQ,0.679057549
TXN_dfhSyUoookpR,0.651696344
TXN_K_ddBMJkMwOG,0.683021831
TXN_KTV5m8OgFnXv,0.881861582
TXN_L@MClFvIzEPi,0.439940131
TXN_tIR4f2xhtLWO,0.464278858
TXN_rJMe59VqWUE3,0.2261725
TXN_0u5Xt6Q@5MI3,0.275236676
TXN_UigQGke2gztz,0.920982051
TXN_sQVPq0jsxKe2,0.866291763
TXN_Y_Dk33k-TOye,0.483326977
TXN_dCH0un6XBY7o,0.620824192
TXN_6UVVpKy76ISb,0.639429452
TXN_BLm5BwqnzwLb,0.068832783
TXN_8iUh2rNpgi5q,0.664800552
TXN_C@gyS6x8J1nk,0.749498564
TXN_bFbJV5hnthWT,0.424836438
TXN_tT79jbHKM7kX,0.259754308
TXN_1MCvlUY@DFne,0.733762707
TXN_jHCawG@QiKXn,0.685103479
TXN_obc0XIcGSIEJ,0.798326942
TXN_HO@eTU0aXjy8,0.316570772
TXN_qcmXmzSPZjBs,0.294939735
TXN_18CukqLsP67x,0.178233925
TXN_bAyGU7WOLZpk,0.987781698
TXN_0OeX5gu0NMBk,0.412348362
TXN_NAJ@0OiDjbSY,0.758928027
TXN_4v@cDN3b-Aw6,0.697230037
TXN_rp9zI-kS6dHx,0.657046163
TXN_AAX7YmLgFocE,0.661032865
TXN_ywqpFsXGVKvy,0.81550722
TXN_M62_mrRWsKz_,0.921759615
TXN_Js5wtXX5@v_o,0.73840291
TXN_-ritZJ8f3nwB,0.615188416
TXN_3MPxsEa-xDDl,0.76816179
TXN_EodS1Xy9mls5,0.191388618
TXN_jTlxG8SAbGQN,0.742831669
TXN_HHh@EaR4i2Wr,0.73505795
TXN_-NyYWZD7sc_1,0.964094757
TXN_LpWlPsuyzmGc,0.431942957
TXN_Umm4vBU_xbP@,0.882883036
TXN_JonBPsdTda8O,0.574629985
TXN_3u2JDR@gC0RU,0.389248284
TXN_0NDpbumo-jS0,0.457216088
TXN_72qGY@50qDAT,0.322734175
TXN_ln9KEqALHOby,0.578056351
TXN_k-Xvarwvn_eC,0.077989159
TXN_uSrTwXfPr8PS,0.281501381
TXN_y3kSXlEkht3b,0.496713798
TXN_7gnymBDM58ld,0.909910371
TXN_qeQhteZAUs7m,0.933725206
TXN_@NrgpscbTjCw,0.898793324
TXN_SNawFh7rYk_r,0.464795401
TXN_0qtkR0z6WTIS,0.798224144
TXN_GWRb9ltiEmsY,0.168236154
TXN_9eD41vgXQ8Y9,0.995703093
TXN_GX1o8C1UW76l,0.235287502
TXN_XW0@t3jyKeBH,0.993894066
TXN_wN1iqKOwLTuF,0.483996815
TXN_yujMq_BPpaX7,0.243502346
TXN_l5GbYRA0yw_r,0.489324411
TXN_kwbhgHZqjAxY,0.216545099
TXN_cs5k213nrvJ_,0.177782284
TXN_O3w5jg@raSj3,0.792527518
TXN_6Rcgf7OJsuv2,0.649946551
TXN_EA77FK8s33ar,0.819137171
TXN_Mt5X5l8dfyJh,0.531891941
TXN_AK6A56uzumko,0.117033519
TXN_oDzRK5sT2VbN,0.573833837
TXN__vdg4k6R@FdK,0.640470857
TXN_nrPab6dQGXt3,0.705482393
TXN_KT@2Iz9H47y9,0.973573962
TXN_qReMuPYlRYwA,0.648188294
TXN_RnFthW2WY-f6,0.747725978
TXN_NYXQAHdkRFps,0.585514438
TXN_L0fKa@b7prBw,0.652837678
TXN_otBT@GP@c_-a,0.675992154
TXN_i7ss0GJBmHLn,0.651171952
TXN_dEzFHcub9MGZ,0.872895957
TXN_N7wKiawMQDlD,0.475467581
TXN_NmbNGhsu1Dkd,0.567041423
TXN_ZJKOVLM8HDa6,0.409990568
TXN_FjwaZ1I7SSny,0.244298965
TXN_1MikVYBmiqAc,0.912853112
TXN_e8rey4bwY6dG,0.376864764
TXN_UlVAaQCLFUqp,0.006315528
TXN_UwjW1kOBpWIW,0.049764202
TXN_Qpyw_ygeIRW5,0.348834966
TXN_Vq42FxcvG_rX,0.338166935
TXN_rQztH8Boj9G4,0.423590803
TXN_NEsZEDpAEKb8,0.929931793
TXN_-1Zu2g_K4olM,0.069846494
TXN_RmV7jWkzQ2mX,0.156350515
TXN_YSbi45MMb0pP,0.443662923
TXN_3X@T7A_R6wq5,0.3967895
TXN_-2xtQqCpbpdT,0.1431212
TXN_rriDynjG@yYE,0.969500964
TXN_Mo9c0uAXy2wZ,0.191398171
TXN_OQqLcIWw56tP,0.440975134
TXN_cGCunasU4tjz,0.518122573
TXN_A0_gO5d5y7jy,0.133293373
TXN_AHwmi5W4RnfV,0.986420547
TXN_0UEsXuoTvUw-,0.08291444
TXN_mB2Zf_vjaraO,0.53097777
TXN_XKRLnKyR@S6Q,0.500392575
TXN_fouiNA5m3PEt,0.062068661
TXN_jWPaMXsy7kKe,0.061020422
TXN_OcchUFhPu3Xf,0.456672273
TXN_Dmw6bTF9FfLt,0.764860418
TXN_WwuXxWu-s4PG,0.433516203
TXN_JaDDg@vkPNcX,0.29953747
TXN_@hzI8CGZsvwG,0.893398609
TXN_m3jyhHeSGRNr,0.954532376
TXN_R6wO_mf69fG9,0.99896451
TXN_VR5i8ZTzAK7s,0.644408435
TXN_aliRl6SbOuml,0.338471793
TXN_sdjZsSxX0kTw,0.497154408
TXN_sSU7TvxY56cv,0.566404016
TXN_P3ppEbEYj7Nu,0.15910605
TXN_P_PJ@U9c@MmE,0.52571484
TXN_a-oy_XfOgbD8,0.464571116
TXN_4wqf0qFQzkOi,0.868451822
TXN_CFMPHc4TMAHy,0.358466855
TXN_6IVRIW9B_EK3,0.429586036
TXN_-Vd7Mm2txk_g,0.970428322
TXN_nQv5dQLMBVd_,0.198001658
TXN_GtTwPYOJobcV,0.887645918
TXN_HR2BPVY6r93P,0.530774544
TXN_2bZd6vmI5rAN,0.159908924
TXN_Aj3p8IUZ0Hxq,0.424255266
TXN_HN5wVa9QOxtB,0.418894992
TXN_vk5y@m7PCjcN,0.00486583
TXN_sGQmNrjSMI_U,0.617281517
TXN_R3wZaT9ISI0v,0.222140854
TXN_5lmF7eR4k_fi,0.782221704
TXN_Wr2YAm@s2U-J,0.145006787
TXN_8z__FHfM85-f,0.634449098
TXN_FSJT29NNJ9Cy,0.302220126
TXN_6sihcCCgRUi@,0.815227976
TXN_kULww0a2Pz1-,0.691351645
TXN_aHGuPtKEn-jm,0.52399077
TXN_Fus9bRnreppK,0.854915767
TXN_fKMbA0IhS4Vu,0.362259343
TXN_I7xNTI1AMMpB,0.943291506
TXN_nsehdh06UIhe,0.898753318
TXN_QK0_5D9ZA5k_,0.267316918
TXN_F752sFOhYH4P,0.511668232
TXN_7nYKURC2me2s,0.982700023
TXN_vx6gOauAJHNP,0.542474446
TXN_p640ZvRnK66T,0.218376264
TXN_cH0EXescqu52,0.304618217
TXN_AAM6UR04u3Ql,0.512731091
TXN_4fi-2IESd8bn,0.54317755
TXN_DPM7igTCq9ND,0.089200813
TXN_aPl-dIffALQa,0.084823296
TXN_qVsNdGEvNwOn,0.961220193
TXN_PQTbjyuMGvlc,0.043358533
TXN_F5UBVN5JMI5h,0.923552841
TXN_mjEfM@3hRTEc,0.312862448
TXN_KpOawOjJ5b6@,0.670984641
TXN_9MLpY3qBUivT,0.844621059
TXN_-Nud@hWGkGRC,0.061043969
TXN_3SsXIZEjqdZo,0.383720928
TXN_aWu@U9GzsSTv,0.128701334
TXN_n44W4@Q7Ebc8,0.015660071
TXN_-BTcBr3DsVyp,0.116147463
TXN_6x7WwgHI0Hoi,0.542239781
TXN_Pa@-MHUnLUJ8,0.689700396
TXN_nOvdSp2@QQqn,0.964401895
TXN_koED4KLCUYpH,0.781314708
TXN_dyEVVYJafOGi,0.198041825
TXN_uMG-xLKUsn27,0.310213724
TXN_1bWgSrcaYIWu,0.310035902
TXN_wr1Qm2ILv2vy,0.088565277
TXN_RUW9aW_BfiNk,0.03548249
TXN_WKNMSFTTYE6H,0.405301865
TXN_T88Rpv3hUPKM,0.187605398
TXN_79XIBFeHJb3L,0.223521143
TXN_dUqDLOJrADiy,0.15781006
TXN_BjJA7FWs-z57,0.06007406
TXN_BA9@aVuxA4-i,0.266935607
TXN_j4X4kuj@tcAv,0.609925697
TXN_KmyRLCT-2EFb,0.977263429
TXN_vbd4oF_nO9_a,0.848311759
TXN_wb78HOu5EaDs,0.665778458
TXN_q8V8@6rgfDz@,0.534405818
TXN_3xS8nMPkT2DO,0.820285761
TXN_ZV8AVSCR-EJs,0.895456739
TXN_v_I0uJDnC6k-,0.864407539
TXN_-FD1WwxZJt6u,0.717418295
TXN_0CFmnmNbNEtZ,0.296062498
TXN_nr3tjXQ--xlX,0.464443046
TXN_-tQTHvnTz8vj,0.871663149
TXN_DRRI1GJDSb_L,0.634298452
TXN_ugg3qOjtIALd,0.515883158
TXN_QzQ3L0L4WcWF,0.85271621
TXN_x6WtTj2-wh@-,0.641577815
TXN_vgFqh3fu9nA6,0.281446109
TXN_T2HxFpUPvUkT,0.57766666
TXN_KV7kRs_eB6S1,0.72345496
TXN_hEppSsTcE2R4,0.446881735
TXN_z5vpFPsxBPVU,0.846868969
TXN_SeROO0DzU7XW,0.951042899
TXN_NTCmmiIUw033,0.865906092
TXN_cs_BvEq0p9Sc,0.093279186
TXN_D_Ja7@-MTwNJ,0.029240691
TXN_bkALGQ-dMDsS,0.127847342
TXN_UA7iHbMnlNb_,0.901009982
TXN_7a-HfjZ-ETuE,0.379114497
TXN_1tAWo@hCGouS,0.233292678
TXN_94SDM14KRa8b,0.660534795
TXN_bYu48P1lVfYZ,0.86256657
TXN_EAUri_myrp5P,0.551095024
TXN_HRqjx3FZECq@,0.343440747
TXN_TvJ4P1l1YzUM,0.603054226
TXN_6pa2uCHl5z5v,0.053547871
TXN_pAyGpfPV5d0K,0.205333125
TXN_Eo_aM4IHx@pE,0.607695812
TXN__N5kA3@VBExR,0.421013752
TXN_jyyIwCHgTLJ2,0.512154367
TXN_PQxLMInb_LN5,0.440670577
TXN_bfHVQ@ApNSvy,0.424093244
TXN_HRheC-71zHmJ,0.540403373
TXN_Z1nOqI3kWVLH,0.180894551
TXN_-xuADOTO9GXm,0.22653333
TXN_HvmUSs-vxl3S,0.823783179
TXN_LwjWaQ@bHK7v,0.556395708
TXN_iXr56LXs7pnH,0.692946446
TXN_p9fF0EkT22IV,0.93324377
TXN_wCTKxkr6A0gU,0.282362257
TXN_3IxaHnxLfSA3,0.903583567
TXN_L1OwPEDv1w0A,0.820769087
TXN_ZkiTHleXBUFt,0.309602642
TXN_gW5dcWJVGxeU,0.428158595
TXN_V@3GMhkoM3zt,0.048361669
TXN_oui1fLwwjC0v,0.690083865
TXN_kEfWAi02RvLQ,0.703671632
TXN_CfxGrLHKTbHQ,0.806713039
TXN_IRBcyDMAcQRJ,0.95568995
TXN_RCjlGI0LF9wl,0.999098302
TXN_ZlPJ2cbFvB2O,0.690586585
TXN_6yAkAzbo5Ix9,0.986360067
TXN_9U5@2NBIBb-m,0.073741601
TXN_WmomIOyvlGz-,0.913324108
TXN_Hw9@cBSR@V8X,0.854972136
TXN_-L5@a_3RFg8m,0.268931623
TXN_WmkmXKzVdP@R,0.698755593
TXN_EDFW1dGojyFZ,0.17132951
TXN_sxfGUPSY2oQc,0.623613702
TXN_0A5_h7b_ZJx-,0.227927111
TXN_5zZ7Tx6I_oDU,0.907664352
TXN_hNPgVyPeapbF,0.909659767
TXN_HvNIH9nI8rWp,0.642439786
TXN_7ByOt_jh@HZ-,0.894361344
TXN_jSC_sg88pDsz,0.241338874
TXN_MbxsVr4akONv,0.385429556
TXN_fPl-L0X1nMwb,0.362397349
TXN_fRAGuw0xY4bD,0.168896511
TXN_MY7W1K9z6kay,0.236518984
TXN_UI_0vY@KNlBP,0.92730285
TXN_@2eRlrmtVviE,0.558184586
TXN_R_cYDBYEcF@H,0.666525588
TXN_awsRYYMSsRSY,0.525877402
TXN_nm9IoAHnfXS3,0.114826701
TXN_n1IlC_f9wwyt,0.854580848
TXN_Kjnk7i7C4YJw,0.924852693
TXN_XZm0kiQes8s6,0.188314493
TXN_L-z6ZGW2Y4jZ,0.466531055
TXN_ndMS5K6A4Xiz,0.25445941
TXN_GG1YlpixW7as,0.982445411
TXN_vNLA3urqycS2,0.694167496
TXN_0TLlE4Wclsir,0.81252725
TXN_eKKdPLfCK_TY,0.908282214
TXN_viRqFeZ4A1X7,0.879209251
TXN_sbp8yls-1btv,0.517144918
TXN_Dwt3X_-PbBfJ,0.336781613
TXN_Z8o0_O0pSs_F,0.49145156
TXN_jAw07kAP1USI,0.316845831
TXN_upbxjIQf@pUl,0.664952839
TXN_P76gAs1NFLTt,0.215991332
TXN_BWBXykDcSG@y,0.697124437
TXN_cCBxtb8coBEl,0.071950943
TXN_tuVTKE4ZHYt8,0.919458198
TXN_0HRbV@s@uOoB,0.706469073
TXN_tEWPMU_yJFcP,0.712889767
TXN_uhdSy@ixt24@,0.91172629
TXN_pXfruu7GOmSn,0.954868427
TXN_V6s6y3VCHJ@T,0.613481874
TXN_I0WivxGSBuct,0.13203641
TXN_lv6ioe_fO2Fp,0.864964748
TXN_bcYqt1m34vrG,0.620831678
TXN_M469G65_2Uhy,0.089795137
TXN_YSabJ8ITmWmy,0.291815829
TXN_kdSGM34NAUkg,0.853858046
TXN_RBlBm__HyDz2,0.042409499
TXN_eZSA1MaTe39A,0.672162879
TXN_nevxOiUQ9qUs,0.279134599
TXN_HJbQLnt2ndWv,0.92415865
TXN_VXIoOxM_Z1Bn,0.416724759
TXN_O0UrG6CUyt67,0.453350361
TXN_HWxfLR@3T1U0,0.936592148
TXN_R7cIFFc8yCBh,0.219006254
TXN_d5p3YgHPwmwA,0.575047496
TXN_PzgF0DLbrGwL,0.524529846
TXN_fhdZefrAv_AH,0.754794027
TXN_fMNQdkGdnPsL,0.20619982
TXN_jm4i4eRr0pxg,0.896552852
TXN_c5k4qj7gPqqV,0.801859771
TXN_BCEZA9QWba5B,0.189282418
TXN_N1x_J@UlF@op,0.823214625
TXN_0HyZez2cpzx_,0.586049374
TXN_yMR4SexQ0Tg1,0.480909573
TXN_TkrCzblhxaxW,0.161669479
TXN_wVV3k5VCMDwH,0.536536486
TXN_1BiV-gI6cpY_,0.474027162
TXN_xCaYm2udgaCM,0.065877933
TXN_fbxG_lOKrk7e,0.029848619
TXN_52IzzoAdsBQN,0.268845345
TXN_WJMNOqlO50hX,0.894157455
TXN_4mQ7XQUye41s,0.860689531
TXN_UNB1M5_3Qw4w,0.365373258
TXN_hTSvO-7Nt_ny,0.569930939
TXN_KXV8Rp35PU5P,0.455427725
TXN_LqBfC2BQYAuE,0.744565932
TXN_1Utd5hl4i0w1,0.168004915
TXN_h0L2-YL8UM3q,0.035397852
TXN_ERnZZ1NZMZA_,0.440843068
TXN_F7OK19MHum_S,0.6126921
TXN_BNrjOPygmhkf,0.955198152
TXN_keCc1QwVl@Ma,0.361504594
TXN_oZQ5w@AhwAlh,0.862061739
TXN_mfg2UzsFd5Yd,0.058053486
TXN_dUw8LoB4Euyn,0.381924068
TXN_2eLORjFOe9AT,0.731494946
TXN_7COX7ELJvDXE,0.435200609
TXN_JPXyWBQ3Soi-,0.219007759
TXN_NQ7thHlD09xg,0.782520567
TXN_HTVaOTEHk8UW,0.601179804
TXN_vLvEhtSm@E@O,0.874400166
TXN_1P1ircR7Fq7z,0.91820257
TXN_qrz9TlFh0-kg,0.437605606
TXN_I2kX2Qu7_gnV,0.3132819
TXN_@QDs6dKnGWHG,0.161641699
TXN_-qpOjjhDfkxJ,0.558768331
TXN_NlAaE8v8ORGE,0.639506613
TXN_cdPgAcmgIpse,0.994015383
TXN_fZ79o3mcABYR,0.799697303
TXN_uCmtJTFzvGdQ,0.140606491
TXN_KB-bPxqXUYsU,0.716979819
TXN_s0ho02J15JcZ,0.178562314
TXN_2H-sMVyO7ED-,0.550954709
TXN_qHoVFYCPvGUd,0.955555798
TXN_3ST2fPFmCqRC,0.395908443
TXN_X4znyaZgh-w@,0.388587866
TXN_tbcaaUWggQ39,0.649313752
TXN_VYQTdITfKP3W,0.857418571
TXN_dKJfiT3fIL2r,0.127524167
TXN_CkcoALHK9rpq,0.411400133
TXN_HHbkEsrwpsZp,0.122976422
TXN_ft7OhIQt9LPD,0.831335323
TXN_WqCs-tOq2eIu,0.598245572
TXN_aEcS091tbX1H,0.701172676
TXN_iXY28lVrUaqz,0.648920293
TXN_rr-j4Yn@z2Xs,0.578041759
TXN_6ozskdXj@2v@,0.295421063
TXN_jgMXYnftGwRP,0.486687858
TXN_iEpjReyGJz4l,0.68173435
TXN_2LMpH5pk1_AB,0.228197379
TXN_UQDlzjysCwaS,0.736336148
TXN_vlCERCE2CrRx,0.40085296
TXN_1lE6xfSbNjQ0,0.152580909
TXN_LCyAUYA16xXT,0.977279445
TXN_uMeYtjMuFtut,0.451476988
TXN_Qu8BVO7wf2Fq,0.896645632
TXN_iZIo6zU3eGBx,0.613586179
TXN_NffYsOAnJ-yw,0.870969665
TXN_UpGX8uHVze0g,0.800307116
TXN_Z4u95jGBqXG7,0.945907159
TXN_IrJ3WtOaj7FV,0.718315674
TXN_rrt8It-3QxR1,0.411554291
TXN_hP2vZoinwCxV,0.717753912
TXN_UxuUunVLuR3N,0.558903202
TXN_SGxB7eCDuoqk,0.734277129
TXN_2MAF2Hr7LG2d,0.296585548
TXN_dQysnOZdmW9@,0.092036863
TXN_Vtmqx2Vo1iFP,0.744995159
TXN_6j5I1VdpqS71,0.119249685
TXN_6IjvdLts4hbR,0.828843713
TXN_ybZlUgK@tYRz,0.633397856
TXN_iaCNWrX6WIXz,0.955901132
TXN_Tc3mPQ6Ufi2o,0.497806018
TXN_B05mKfexCG82,0.253482797
TXN_01@o7h_S07rS,0.530553436
TXN_c8xU58eZ19by,0.070280294
TXN_jNkFVhPoH8N9,0.209760016
TXN_T2yMipEolvPN,0.98132702
TXN_cMgsmf0_Odtt,0.014058465
TXN_VIA5-D85_sxE,0.779435786
TXN_BjUO60DHZE5H,0.682650524
TXN_ja@Mnp8KVWUz,0.546063059
TXN_d8nZZGxk@v-0,0.395427752
TXN_uaiiQ4h0z2Cg,0.70504929
TXN_S44Tf5NZkrml,0.829795749
TXN_iJvWAEgHFeBk,0.525900083
TXN_eIMLFC2tQuDF,0.491553606
TXN_ZEZS4HkSOCO4,0.697936279
TXN_3m_DRc5vsme_,0.205487683
TXN_8@t86SZ2VKeo,0.342472828
TXN_RtnfJRFmn9iV,0.768296207
TXN_yxyqghiHhdwv,0.646390505
TXN_B6lxOxcAJHF6,0.757951641
TXN_R1yhnR8gRZVI,0.035819678
TXN_jZ3aoc65WxQ8,0.608334043
TXN_Mbk7srqMJeCS,0.799572826
TXN_mk8a5KtkCR8N,0.344891563
TXN__GMmQnOKJI7R,0.121971673
TXN_bpEhezjVU4ey,0.213374972
TXN_Mh4IGTx30WEW,0.862589648
TXN_hIGDV2-ddI-_,0.198553317
TXN_zr3Z8C3F2WzW,0.924380181
TXN_s6Bw0qSCy4-n,0.509379425
TXN_IsM-Xg0h-QOK,0.584047573
TXN_wF7xA3v7JtHW,0.024745027
TXN_GofgYnkqpjSx,0.790640814
TXN_d9qDO77WMArf,0.612384476
TXN_eq4oGk95uhW-,0.672689884
TXN_ap2KLG0jBmZ0,0.917750446
TXN_IPyOUH9weWHY,0.40640123
TXN_Z-7Sq7knPmbA,0.495528295
TXN_6rYvzbi5zne3,0.985220275
TXN_0cA7blXiCNbA,0.72810781
TXN_usa85IaROvxq,0.460731713
TXN_oS9mehsAvF2T,0.684832309
TXN_HAUoHIhJqpHt,0.832367471
TXN_rnQHpWZsogru,0.972858257
TXN_DWWdLaDE-lGp,0.58879911
TXN_W4c1L861Wssw,0.222473755
TXN_ELdvpLj6mMPz,0.097727222
TXN_f7LFmLSbedEW,0.861462393
TXN_orK0F-6CbpSm,0.447567263
TXN_lXCR3LnigTW9,0.484115485
TXN__5dM71iyGo94,0.171061979
TXN_9_nTijbvv_Ym,0.404233643
TXN_bgdgg7u-H6Ex,0.081446455
TXN_vse1yU3Jkrk_,0.44977745
TXN_O0ajArA-zgnv,0.301038862
TXN_yAi82WmRz8mm,0.656502327
TXN_-C64xquHG_gk,0.423514507
TXN_ViROw4zB8-Eu,0.392447715
TXN_5nD1uBr6@4vt,0.881222984
TXN_XS7FMaONf3EE,0.925483266
TXN_lPI8-vMZXg4L,0.010423668
TXN_gvDh-2wrrM4N,0.485943013
TXN_KNf_uYjTUaJq,0.659621286
TXN_N@6NXIGNeXaU,0.836062836
TXN_Zv1IV28ONrbB,0.544042176
TXN_sx95cCpcDaoL,0.098429599
TXN_nRcm@pGuW8RJ,0.524661118
TXN_dlymYNUIG5Zr,0.419402738
TXN_kg_hidnr_aDy,0.570695673
TXN_0Ul_emgyhGFI,0.645732098
TXN_p6L_gMoYSNgb,0.602495198
TXN_@kzmVDlGCBAa,0.481173385
TXN_eVmK_6NoSJGj,0.35572963
TXN_wLnjFKPOXZNv,0.112572853
TXN_zpMiRoPDXxD_,0.483711877
TXN_sV2nJT295utk,0.469730395
TXN_f-x5arCUJrGB,0.966803162
TXN_-L@D88G0dqc-,0.039272439
TXN_3VvW1HWzPak_,0.513420278
TXN_XvOzL8G2i-bJ,0.359356328
TXN_-Av2Cn3ZTZ-P,0.031733892
TXN_raWHqPujumO5,0.968743227
TXN_WWdY6j-v8G3I,0.7333214
TXN_tLb76SxDT0Zx,0.001515637
TXN_toZK2jetZeCY,0.331332806
TXN_M93xdBJmLcMW,0.877696409
TXN_-VmCt1KOoZ1f,0.470105493
TXN_d-HjyIWpyDST,0.487296106
TXN_1pgLr5jf5kPf,0.77507234
TXN_XDhtL2iEhqH1,0.340547674
TXN_Wk1SeYYNJwEU,0.347856931
TXN_E3nRePIyCGZM,0.459811126
TXN_Ih_zoiFk619-,0.167281614
TXN_Jg9lHxuUS6UN,0.182891699
TXN_bkIdOfmPvLAm,0.577018399
TXN_O@dSIDnmR7KO,0.416591414
TXN_nbjh2CpzTtlE,0.407169787
TXN_8tXF3Si@ahol,0.660030152
TXN_80ladjpJXbYg,0.032169442
TXN_4bNAX9NR6m@Z,0.851663429
TXN_AEH-4giki1L@,0.560904973
TXN_d9UbtgZzv4_N,0.794940093
TXN_Dy@ScDOOPOL-,0.341415572
TXN_otxvcu0RRX6m,0.656549559
TXN_mSE_lHTSfVFQ,0.320799416
TXN_fhWZoexpmLqp,0.131794699
TXN_T5gPhMhdze0-,0.760722357
TXN_RbyoJtvcPvGP,0.462106371
TXN_lCKz_fNa0jDL,0.94997701
TXN_9OoQduThsAcH,0.73856426
TXN_a_LGwni_9JRh,0.571867716
TXN_wihfcey48B-M,0.572088218
TXN_gNp0az-l4bVk,0.361929894
TXN_xyMiYvUV1_gi,0.184654809
TXN_LnUCzA48BjZI,0.431332082
TXN_2YzrnQKbQ8nB,0.518390721
TXN_tSPl3dw8m9hd,0.996326931
TXN_KdZXmgBLQLI4,0.026948749
TXN_OcnKTMQC@@V2,0.350584405
TXN_@SDhVXcUmuu7,0.437245715
TXN_u-4IIKI5qj0@,0.952089749
TXN__rKz1IrfLJSq,0.51974415
TXN_hzWMcLjlG-wO,0.525081316
TXN_FPC0ooJ1oHJZ,0.164600304
TXN_J9qEw6rinwmO,0.544961752
TXN_8S@QP48U7@rB,0.830912553
TXN_8pgoeMb6ektC,0.605452301
TXN_9LyObjFXQr-g,0.819591542
TXN_whhtKMd6PrkV,0.654681666
TXN_510NzrmYUVAH,0.935637966
TXN_GXZHbWlpbvew,0.481369487
TXN_edXZuj0jHMNO,0.462623777
